,lat_cr2,lon_cr2,x_cr2,y_cr2,Dist_Lag,Dist_Co,Dist_Ca,Fact_Lag,Fact_Coy,Fact_Can,Factor
13,-19.825,-68.875,513090.051,7807879.16,12251.650953247261,24022.060369006824,28820.96102586108,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.469211690588836e-05
14,-19.825,-68.825,518326.082,7807874.511,11006.375141064551,23566.358983047045,23629.505792120257,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.352888249089145e-05
15,-19.825,-68.775,523562.124,7807868.312,12123.354848915307,24257.913380518043,18462.9466294175,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.955465581834498e-05
16,-19.825,-68.725,528798.18,7807860.564,15086.741047638568,26005.36787877666,13350.231826545049,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.251956207978856e-05
17,-19.775,-68.825,518331.806,7813407.407,16538.93531492501,29098.06519992807,25030.528995953715,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.985964328527299e-05
18,-19.775,-68.775,523569.484,7813401.222,17302.61052938377,29661.113541395305,20223.414233989803,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.65239314127153e-05
19,-19.875,-68.625,539258.049,7802307.419,21493.461215773492,28035.321444098932,3257.8768107408587,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,1.9846212542515898e-05
20,-19.875,-68.575,544492.525,7802294.995,26588.071299281044,32218.240907530246,3525.491757989181,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,1.883189093161355e-05
21,-19.825,-68.625,539270.345,7807840.418,23521.81976781854,31878.30421264169,4170.3204658331015,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,2.1326235971881455e-05
22,-19.825,-68.575,544506.461,7807828.02,28254.378320835724,35613.79333051873,4382.636280929327,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,2.0214348534404225e-05
23,-20.075,-68.875,513069.457,7780214.263,17506.609001117526,6228.84254143704,37520.27027959694,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.8165514509327676e-05
24,-20.075,-68.825,518297.251,7780209.565,16660.269498066722,4140.698996573239,33703.203979031525,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.875366638088335e-05
25,-20.025,-68.875,513073.596,7785747.305,12359.148633957253,4898.483280387916,34203.6122833576,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.926297346721945e-05
26,-20.025,-68.825,518303.045,7785742.617,11127.547131992857,1528.1244552433866,29965.577133549905,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,6.0711816170289226e-05
27,-20.125,-68.775,523517.588,7774670.206,22766.756614154976,11233.650574598414,34900.54774808221,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.477227730295837e-05
28,-20.075,-68.775,523525.055,7780203.301,17417.227129242663,7082.72490215638,30311.32680645351,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.646513806451213e-05
29,-20.075,-68.725,528752.874,7780195.472,19592.53592965078,11741.284649417985,27502.410790013626,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.316067798401128e-05
30,-20.075,-68.675,533980.709,7780186.076,22783.507442455964,16739.90145420382,25470.076238253383,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.9751707084245686e-05
31,-20.025,-68.775,523532.505,7785736.366,12232.141378882621,5946.863820618575,26090.93646458414,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.7312002318380754e-05
32,-20.025,-68.725,528761.979,7785728.552,15170.957554654975,11094.398725895266,22766.00266368996,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.2979735065173344e-05
33,-20.025,-68.675,533991.469,7785719.176,19115.98464052895,16294.085614508665,20263.217716318828,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.834540682557022e-05
34,-19.975,-68.725,528771.062,7791261.602,11733.645614311403,13020.86072278819,18477.841608863528,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.188670082147399e-05
35,-19.975,-68.675,534002.204,7791252.245,16522.218987643293,17663.508478885033,15287.348609279426,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.5392595129895704e-05
36,-20.075,-68.625,539208.564,7780175.114,26627.481392934827,21846.40364021255,24409.088622705458,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.6698816861497795e-05
37,-20.025,-68.625,539220.98,7785708.237,23567.241023560102,21508.152403648422,18911.872274964717,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.429813557096929e-05
38,-20.025,-68.575,544450.513,7785695.735,28286.758539277496,26728.20007773432,18959.810295764608,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.154109924897464e-05
39,-19.975,-68.625,539233.366,7791241.329,21518.300233201495,22564.693178729405,13444.195580405663,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,3.9887720446529406e-05
40,-19.975,-68.575,544464.551,7791228.853,26605.260955029316,27586.975724446682,13511.53230678174,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,3.688303551157758e-05
41,-19.925,-68.675,534012.912,7796785.283,15549.137368993606,20487.3161304215,10864.57037557563,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,4.0275284892713604e-05
42,-19.925,-68.625,539245.722,7796774.389,20781.93736220478,24838.650748432647,8066.290160203674,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,3.206657523312562e-05
43,-19.925,-68.575,544478.555,7796761.939,26014.77529992809,29477.353171167775,8178.024932081248,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,2.9364530484112366e-05
44,-19.875,-68.675,534023.595,7802318.29,16486.229346582695,24262.894129269192,7975.243973580073,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,3.419436856436559e-05
45,-19.825,-68.675,534034.252,7807851.266,19053.68504615985,28615.943045621458,8390.40482231097,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,3.2699479354005064e-05
46,-19.775,-68.675,534044.884,7813384.211,22704.98052401675,33320.88862248399,11765.244292320489,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,3.5236994696059216e-05
47,-19.775,-68.625,539282.612,7813373.386,26567.072906956397,36162.11717634263,9241.07300304132,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,2.9791673444254917e-05
48,-19.775,-68.575,544520.364,7813361.014,30837.001000043816,39495.506784401616,9338.85920959832,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,2.8182815495314854e-05
49,-19.775,-68.925,507856.481,7813415.139,19654.36783879593,30738.545318975437,35016.05072235714,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.218096005426652e-05
50,-19.775,-68.875,513094.14,7813412.046,17392.750425902133,29468.452216323156,29981.769749861614,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.156804016455797e-05
51,-19.825,-68.925,507854.027,7807882.259,15292.593006478706,25563.731690772216,34025.91705852771,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.44421828940635e-05
52,-19.875,-68.925,507851.568,7802349.349,11943.949854065393,20576.08171699458,33920.91175576537,7.116348621168738e-05,6.200700639603694e-05,7.1684402314451495e-06,5.675352493269014e-05
