,lat_cr2,lon_cr2,x_cr2,y_cr2,Dist_Lag,Dist_Co,Dist_Ca,Fact_Lag,Fact_Coy,Fact_Can,Factor
35,-19.975,-68.675,534002.204,7791252.245,16522.218987643293,17663.508478885033,15287.348609279426,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00013379625681237976
36,-20.075,-68.625,539208.564,7780175.114,26627.481392934827,21846.40364021255,24409.088622705458,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00013429125378548295
37,-20.025,-68.625,539220.98,7785708.237,23567.241023560102,21508.152403648422,18911.872274964717,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00013667561483115477
38,-20.025,-68.575,544450.513,7785695.735,28286.758539277496,26728.20007773432,18959.810295764608,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00014023639849356203
39,-19.975,-68.625,539233.366,7791241.329,21518.300233201495,22564.693178729405,13444.195580405663,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00014178080417295055
40,-19.975,-68.575,544464.551,7791228.853,26605.260955029316,27586.975724446682,13511.53230678174,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.0001461237188952534
41,-19.925,-68.675,534012.912,7796785.283,15549.137368993606,20487.3161304215,10864.57037557563,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00013956604102584243
42,-19.925,-68.625,539245.722,7796774.389,20781.93736220478,24838.650748432647,8066.290160203674,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00015216788863359513
43,-19.925,-68.575,544478.555,7796761.939,26014.77529992809,29477.353171167775,8178.024932081248,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00015634596241342443
44,-19.875,-68.675,534023.595,7802318.29,16486.229346582695,24262.894129269192,7975.243973580073,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.0001478725417457382
45,-19.825,-68.675,534034.252,7807851.266,19053.68504615985,28615.943045621458,8390.40482231097,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.0001499978586946596
46,-19.775,-68.675,534044.884,7813384.211,22704.98052401675,33320.88862248399,11765.244292320489,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00014633117330254842
47,-19.775,-68.625,539282.612,7813373.386,26567.072906956397,36162.11717634263,9241.07300304132,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.0001548265958786704
48,-19.775,-68.575,544520.364,7813361.014,30837.001000043816,39495.506784401616,9338.85920959832,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.0001574799811826638
49,-19.775,-68.925,507856.481,7813415.139,19654.36783879593,30738.545318975437,35016.05072235714,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00012042420248712903
50,-19.775,-68.875,513094.14,7813412.046,17392.750425902133,29468.452216323156,29981.769749861614,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00012062221797907035
51,-19.825,-68.925,507854.027,7807882.259,15292.593006478706,25563.731690772216,34025.91705852771,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00011637247080412164
52,-19.875,-68.925,507851.568,7802349.349,11943.949854065393,20576.08171699458,33920.91175576537,7.13451772653421e-05,0.0001376340934147958,0.00018825818692697147,0.00011255707041002015
